 ,Area,Mean,Min,Max
608,2088.889,255,255,255
609,7333.333,255,255,255
610,311.111,255,255,255
611,1911.111,255,255,255
612,10311.111,255,255,255
613,800.000,255,255,255
614,1377.778,255,255,255
615,488.889,255,255,255
616,311.111,255,255,255
617,800.000,255,255,255
618,311.111,255,255,255
619,13066.667,255,255,255
620,266.667,255,255,255
621,3066.667,255,255,255
622,4266.667,255,255,255
623,1155.556,255,255,255
624,400.000,255,255,255
625,488.889,255,255,255
626,577.778,255,255,255
627,5733.333,255,255,255
628,400.000,255,255,255
629,577.778,255,255,255
630,1600.000,255,255,255
631,1600.000,255,255,255
632,5288.889,255,255,255
633,44.444,255,255,255
634,266.667,255,255,255
635,88.889,255,255,255
636,800.000,255,255,255
637,1466.667,255,255,255
638,2355.556,255,255,255
639,2844.444,255,255,255
640,488.889,255,255,255
641,1200.000,255,255,255
642,4844.444,255,255,255
643,1377.778,255,255,255
644,1555.556,255,255,255
645,2044.444,255,255,255
646,1777.778,255,255,255
647,1155.556,255,255,255
648,755.556,255,255,255
649,44.444,255,255,255
650,8444.444,255,255,255
651,88.889,255,255,255
652,2844.444,255,255,255
653,5066.667,255,255,255
654,3288.889,255,255,255
655,88.889,255,255,255
656,488.889,255,255,255
657,6888.889,255,255,255
658,1066.667,255,255,255
659,1822.222,255,255,255
660,133.333,255,255,255
661,44.444,255,255,255
662,88.889,255,255,255
663,1600.000,255,255,255
664,1422.222,255,255,255
665,44.444,255,255,255
666,311.111,255,255,255
667,88.889,255,255,255
668,44.444,255,255,255
669,44.444,255,255,255
670,933.333,255,255,255
671,2666.667,255,255,255
672,1511.111,255,255,255
673,2933.333,255,255,255
674,7200.000,255,255,255
675,1911.111,255,255,255
676,1911.111,255,255,255
677,1511.111,255,255,255
678,222.222,255,255,255
679,177.778,255,255,255
680,5511.111,255,255,255
681,3466.667,255,255,255
682,666.667,255,255,255
683,400.000,255,255,255
684,15688.889,255,255,255
685,1511.111,255,255,255
686,2133.333,255,255,255
687,355.556,255,255,255
688,2088.889,255,255,255
689,2444.444,255,255,255
690,2088.889,255,255,255
691,2088.889,255,255,255
692,222.222,255,255,255
693,355.556,255,255,255
694,9644.444,255,255,255
695,4888.889,255,255,255
696,4000.000,255,255,255
697,7955.556,255,255,255
698,13644.444,255,255,255
699,107244.444,255,255,255
700,44.444,255,255,255
701,533.333,255,255,255
702,3955.556,255,255,255
703,177.778,255,255,255
704,133.333,255,255,255
705,400.000,255,255,255
706,44.444,255,255,255
707,266.667,255,255,255
708,44.444,255,255,255
709,4000.000,255,255,255
710,711.111,255,255,255
711,2088.889,255,255,255
712,10666.667,255,255,255
713,1333.333,255,255,255
714,44.444,255,255,255
715,2800.000,255,255,255
716,3333.333,255,255,255
717,355.556,255,255,255
718,5511.111,255,255,255
719,1200.000,255,255,255
720,3111.111,255,255,255
721,1377.778,255,255,255
722,222.222,255,255,255
723,1244.444,255,255,255
724,1155.556,255,255,255
725,1600.000,255,255,255
726,40444.444,255,255,255
727,1511.111,255,255,255
728,44.444,255,255,255
729,44.444,255,255,255
730,666.667,255,255,255
731,16888.889,255,255,255
732,177.778,255,255,255
733,400.000,255,255,255
734,4266.667,255,255,255
735,1155.556,255,255,255
736,266.667,255,255,255
737,800.000,255,255,255
738,8355.556,255,255,255
739,177.778,255,255,255
740,1644.444,255,255,255
741,622.222,255,255,255
742,1866.667,255,255,255
743,1511.111,255,255,255
744,355.556,255,255,255
745,444.444,255,255,255
746,133.333,255,255,255
747,711.111,255,255,255
748,4533.333,255,255,255
749,2577.778,255,255,255
750,25955.556,255,255,255
751,400.000,255,255,255
752,44.444,255,255,255
753,133.333,255,255,255
754,2177.778,255,255,255
755,5066.667,255,255,255
756,488.889,255,255,255
757,311.111,255,255,255
758,2177.778,255,255,255
759,2311.111,255,255,255
760,1822.222,255,255,255
761,177.778,255,255,255
762,311.111,255,255,255
763,2533.333,255,255,255
764,266.667,255,255,255
765,44.444,255,255,255
766,88.889,255,255,255
767,1866.667,255,255,255
768,4222.222,255,255,255
769,4755.556,255,255,255
770,88.889,255,255,255
771,1022.222,255,255,255
772,400.000,255,255,255
773,8711.111,255,255,255
774,108888.889,255,255,255
775,222.222,255,255,255
776,311.111,255,255,255
777,622.222,255,255,255
778,1422.222,255,255,255
779,711.111,255,255,255
780,5555.556,255,255,255
781,2222.222,255,255,255
782,311.111,255,255,255
783,133.333,255,255,255
784,103022.222,255,255,255
785,115066.667,255,255,255
786,1022.222,255,255,255
787,3511.111,255,255,255
788,577.778,255,255,255
789,577.778,255,255,255
790,2488.889,255,255,255
791,8800.000,255,255,255
792,2133.333,255,255,255
793,53822.222,255,255,255
794,13200.000,255,255,255
795,14666.667,255,255,255
796,577.778,255,255,255
797,2888.889,255,255,255
798,577.778,255,255,255
799,1511.111,255,255,255
800,177.778,255,255,255
801,3866.667,255,255,255
802,177.778,255,255,255
803,2577.778,255,255,255
804,2711.111,255,255,255
805,5155.556,255,255,255
806,1022.222,255,255,255
807,14666.667,255,255,255
808,222.222,255,255,255
809,4711.111,255,255,255
810,311.111,255,255,255
811,2977.778,255,255,255
812,93644.444,255,255,255
813,6488.889,255,255,255
814,4577.778,255,255,255
815,222.222,255,255,255
816,1377.778,255,255,255
817,4622.222,255,255,255
818,666.667,255,255,255
819,1155.556,255,255,255
820,1955.556,255,255,255
821,3200.000,255,255,255
822,5644.444,255,255,255
823,88.889,255,255,255
824,266.667,255,255,255
825,5244.444,255,255,255
826,44.444,255,255,255
827,400.000,255,255,255
828,44.444,255,255,255
829,3066.667,255,255,255
830,88.889,255,255,255
831,1600.000,255,255,255
832,2355.556,255,255,255
833,2044.444,255,255,255
834,5644.444,255,255,255
835,3511.111,255,255,255
836,2488.889,255,255,255
837,533.333,255,255,255
838,1955.556,255,255,255
839,355.556,255,255,255
840,1777.778,255,255,255
841,5288.889,255,255,255
842,88.889,255,255,255
843,1377.778,255,255,255
844,711.111,255,255,255
845,311.111,255,255,255
846,400.000,255,255,255
847,5777.778,255,255,255
848,18133.333,255,255,255
849,800.000,255,255,255
850,1111.111,255,255,255
851,12133.333,255,255,255
852,44.444,255,255,255
853,5200.000,255,255,255
854,2177.778,255,255,255
855,844.444,255,255,255
856,44.444,255,255,255
857,5333.333,255,255,255
858,266.667,255,255,255
859,222.222,255,255,255
860,400.000,255,255,255
861,311.111,255,255,255
862,19466.667,255,255,255
863,977.778,255,255,255
864,5822.222,255,255,255
865,6533.333,255,255,255
866,488.889,255,255,255
867,266.667,255,255,255
868,1866.667,255,255,255
869,1466.667,255,255,255
870,2088.889,255,255,255
871,755.556,255,255,255
872,1911.111,255,255,255
873,26844.444,255,255,255
874,44.444,255,255,255
875,8355.556,255,255,255
876,577.778,255,255,255
877,711.111,255,255,255
878,133.333,255,255,255
879,133.333,255,255,255
880,8844.444,255,255,255
881,44.444,255,255,255
882,88.889,255,255,255
883,1511.111,255,255,255
884,800.000,255,255,255
885,488.889,255,255,255
886,266.667,255,255,255
887,666.667,255,255,255
888,577.778,255,255,255
889,133.333,255,255,255
890,177.778,255,255,255
891,27200.000,255,255,255
892,266.667,255,255,255
893,88.889,255,255,255
894,10533.333,255,255,255
895,133.333,255,255,255
896,24133.333,255,255,255
897,1733.333,255,255,255
898,88.889,255,255,255
899,1111.111,255,255,255
900,6755.556,255,255,255
901,933.333,255,255,255
902,1333.333,255,255,255
903,42400.000,255,255,255
904,1688.889,255,255,255
905,1688.889,255,255,255
906,3911.111,255,255,255
907,577.778,255,255,255
908,6088.889,255,255,255
909,6044.444,255,255,255
910,15466.667,255,255,255
911,88.889,255,255,255
912,133.333,255,255,255
913,3644.444,255,255,255
914,3155.556,255,255,255
915,222.222,255,255,255
916,1733.333,255,255,255
917,311.111,255,255,255
918,2311.111,255,255,255
919,400.000,255,255,255
920,10844.444,255,255,255
921,1377.778,255,255,255
922,844.444,255,255,255
923,1155.556,255,255,255
924,44.444,255,255,255
925,355.556,255,255,255
926,400.000,255,255,255
927,10977.778,255,255,255
928,1955.556,255,255,255
929,1644.444,255,255,255
930,1822.222,255,255,255
931,5111.111,255,255,255
932,3155.556,255,255,255
933,6355.556,255,255,255
934,2488.889,255,255,255
935,355.556,255,255,255
936,177.778,255,255,255
937,5288.889,255,255,255
938,1911.111,255,255,255
939,44.444,255,255,255
940,3600.000,255,255,255
941,2088.889,255,255,255
942,533.333,255,255,255
943,1111.111,255,255,255
944,2311.111,255,255,255
945,622.222,255,255,255
946,44.444,255,255,255
947,44.444,255,255,255
948,3733.333,255,255,255
949,1200.000,255,255,255
950,355.556,255,255,255
951,5511.111,255,255,255
952,888.889,255,255,255
953,933.333,255,255,255
954,622.222,255,255,255
955,177.778,255,255,255
956,1466.667,255,255,255
957,177.778,255,255,255
958,8311.111,255,255,255
959,20355.556,255,255,255
960,2933.333,255,255,255
961,1022.222,255,255,255
962,7022.222,255,255,255
963,7155.556,255,255,255
964,3244.444,255,255,255
965,88.889,255,255,255
966,1555.556,255,255,255
967,3866.667,255,255,255
968,1111.111,255,255,255
969,44.444,255,255,255
970,44.444,255,255,255
971,222.222,255,255,255
972,1911.111,255,255,255
973,355.556,255,255,255
974,3466.667,255,255,255
975,2266.667,255,255,255
976,266.667,255,255,255
977,577.778,255,255,255
978,2711.111,255,255,255
979,177.778,255,255,255
980,2355.556,255,255,255
981,800.000,255,255,255
982,844.444,255,255,255
983,5155.556,255,255,255
984,2133.333,255,255,255
985,9688.889,255,255,255
986,311.111,255,255,255
987,311.111,255,255,255
988,577.778,255,255,255
989,755.556,255,255,255
990,2622.222,255,255,255
991,400.000,255,255,255
992,1244.444,255,255,255
993,1155.556,255,255,255
994,1333.333,255,255,255
995,1022.222,255,255,255
996,311.111,255,255,255
997,933.333,255,255,255
998,266.667,255,255,255
999,177.778,255,255,255
1000,88.889,255,255,255
1001,1244.444,255,255,255
1002,44.444,255,255,255
1003,177.778,255,255,255
1004,311.111,255,255,255
1005,1244.444,255,255,255
1006,1111.111,255,255,255
1007,355.556,255,255,255
1008,2400.000,255,255,255
1009,4577.778,255,255,255
1010,222.222,255,255,255
1011,3022.222,255,255,255
1012,25422.222,255,255,255
1013,400.000,255,255,255
1014,12000.000,255,255,255
1015,1288.889,255,255,255
1016,88.889,255,255,255
1017,1333.333,255,255,255
1018,4977.778,255,255,255
1019,44.444,255,255,255
1020,488.889,255,255,255
1021,222.222,255,255,255
1022,222.222,255,255,255
1023,2888.889,255,255,255
1024,26977.778,255,255,255
1025,222.222,255,255,255
1026,1377.778,255,255,255
1027,177.778,255,255,255
1028,222.222,255,255,255
1029,844.444,255,255,255
1030,488.889,255,255,255
1031,177.778,255,255,255
1032,222.222,255,255,255
1033,21733.333,255,255,255
1034,2177.778,255,255,255
1035,1600.000,255,255,255
1036,4311.111,255,255,255
1037,2044.444,255,255,255
1038,4000.000,255,255,255
1039,177.778,255,255,255
1040,2400.000,255,255,255
1041,1822.222,255,255,255
1042,44.444,255,255,255
1043,88.889,255,255,255
1044,10533.333,255,255,255
1045,44.444,255,255,255
1046,88.889,255,255,255
1047,222.222,255,255,255
1048,266.667,255,255,255
1049,46711.111,255,255,255
1050,3155.556,255,255,255
1051,2622.222,255,255,255
1052,711.111,255,255,255
1053,4444.444,255,255,255
1054,400.000,255,255,255
1055,1511.111,255,255,255
1056,222.222,255,255,255
1057,1644.444,255,255,255
1058,222.222,255,255,255
1059,88.889,255,255,255
1060,44.444,255,255,255
1061,355.556,255,255,255
1062,444.444,255,255,255
1063,3466.667,255,255,255
1064,622.222,255,255,255
1065,666.667,255,255,255
1066,355.556,255,255,255
1067,44.444,255,255,255
1068,800.000,255,255,255
1069,25600.000,255,255,255
1070,1466.667,255,255,255
1071,1555.556,255,255,255
1072,711.111,255,255,255
1073,25200.000,255,255,255
1074,2444.444,255,255,255
1075,1244.444,255,255,255
1076,2133.333,255,255,255
1077,577.778,255,255,255
1078,666.667,255,255,255
1079,400.000,255,255,255
1080,266.667,255,255,255
1081,666.667,255,255,255
1082,355.556,255,255,255
1083,44.444,255,255,255
1084,1288.889,255,255,255
1085,1111.111,255,255,255
1086,4577.778,255,255,255
1087,222.222,255,255,255
1088,977.778,255,255,255
1089,2444.444,255,255,255
1090,133.333,255,255,255
1091,1244.444,255,255,255
1092,488.889,255,255,255
1093,177.778,255,255,255
1094,1600.000,255,255,255
1095,711.111,255,255,255
1096,622.222,255,255,255
1097,355.556,255,255,255
1098,4755.556,255,255,255
1099,44.444,255,255,255
1100,488.889,255,255,255
1101,14311.111,255,255,255
1102,933.333,255,255,255
1103,2800.000,255,255,255
1104,4311.111,255,255,255
1105,622.222,255,255,255
1106,3688.889,255,255,255
1107,133.333,255,255,255
1108,2266.667,255,255,255
1109,355.556,255,255,255
1110,10711.111,255,255,255
1111,4311.111,255,255,255
1112,3377.778,255,255,255
1113,44.444,255,255,255
1114,7244.444,255,255,255
1115,4533.333,255,255,255
1116,50711.111,255,255,255
1117,577.778,255,255,255
1118,800.000,255,255,255
1119,4088.889,255,255,255
1120,4577.778,255,255,255
1121,1377.778,255,255,255
1122,1688.889,255,255,255
1123,622.222,255,255,255
1124,755.556,255,255,255
1125,88.889,255,255,255
1126,11377.778,255,255,255
1127,844.444,255,255,255
1128,2177.778,255,255,255
1129,10666.667,255,255,255
1130,2533.333,255,255,255
1131,8311.111,255,255,255
1132,44.444,255,255,255
1133,88.889,255,255,255
1134,977.778,255,255,255
1135,44.444,255,255,255
1136,5511.111,255,255,255
1137,1111.111,255,255,255
1138,6177.778,255,255,255
1139,2400.000,255,255,255
1140,3911.111,255,255,255
1141,400.000,255,255,255
1142,3244.444,255,255,255
1143,1644.444,255,255,255
1144,311.111,255,255,255
1145,1511.111,255,255,255
1146,1688.889,255,255,255
1147,355.556,255,255,255
1148,3911.111,255,255,255
1149,5688.889,255,255,255
1150,1955.556,255,255,255
1151,3333.333,255,255,255
1152,1022.222,255,255,255
1153,533.333,255,255,255
1154,577.778,255,255,255
1155,1466.667,255,255,255
1156,533.333,255,255,255
1157,2977.778,255,255,255
1158,577.778,255,255,255
1159,2400.000,255,255,255
1160,177.778,255,255,255
1161,488.889,255,255,255
1162,133.333,255,255,255
1163,1822.222,255,255,255
1164,15200.000,255,255,255
1165,177.778,255,255,255
1166,1377.778,255,255,255
1167,711.111,255,255,255
1168,17733.333,255,255,255
1169,3022.222,255,255,255
1170,933.333,255,255,255
1171,5866.667,255,255,255
1172,5466.667,255,255,255
1173,44.444,255,255,255
1174,2622.222,255,255,255
1175,13644.444,255,255,255
1176,4800.000,255,255,255
1177,800.000,255,255,255
1178,311.111,255,255,255
1179,1155.556,255,255,255
1180,800.000,255,255,255
1181,3733.333,255,255,255
1182,888.889,255,255,255
1183,44.444,255,255,255
1184,11022.222,255,255,255
1185,44.444,255,255,255
1186,44.444,255,255,255
1187,3866.667,255,255,255
1188,311.111,255,255,255
1189,15644.444,255,255,255
1190,15777.778,255,255,255
1191,444.444,255,255,255
1192,355.556,255,255,255
1193,533.333,255,255,255
1194,1911.111,255,255,255
1195,2933.333,255,255,255
1196,133.333,255,255,255
1197,2088.889,255,255,255
1198,13955.556,255,255,255
1199,311.111,255,255,255
1200,2577.778,255,255,255
1201,44.444,255,255,255
1202,1377.778,255,255,255
1203,222.222,255,255,255
